L1Seed,PileUp,Total,Prescale0,Fired0,
L1APhysics,28.1,9975,1,13,
L1APhysics,28.2,7007,1,9,
L1APhysics,28.3,11129,1,21,
L1APhysics,28.4,9834,1,16,
L1APhysics,28.5,8522,1,13,
L1APhysics,28.6,5516,1,6,
L1APhysics,28.7,9826,1,28,
L1APhysics,28.8,12631,1,19,
L1APhysics,28.9,8449,1,12,
L1APhysics,29,9881,1,17,
L1APhysics,29.1,6950,1,11,
L1APhysics,29.2,9727,1,12,
L1APhysics,29.3,7102,1,10,
L1APhysics,29.4,7072,1,11,
L1APhysics,29.5,4110,1,5,
L1APhysics,29.6,8638,1,16,
L1APhysics,29.7,11209,1,20,
L1APhysics,29.8,19536,1,42,
L1APhysics,29.9,8522,1,15,
L1APhysics,30,5640,1,7,
L1APhysics,30.1,9812,1,13,
L1APhysics,30.2,8319,1,10,
L1APhysics,30.3,7035,1,10,
L1APhysics,30.4,8257,1,19,
L1APhysics,30.5,8511,1,18,
L1APhysics,30.6,12709,1,21,
L1APhysics,30.7,1423,1,3,
L1APhysics,30.8,8877,1,12,
L1APhysics,30.9,8392,1,12,
L1APhysics,31,8466,1,10,
L1APhysics,31.1,6868,1,11,
L1APhysics,31.2,7029,1,14,
L1APhysics,31.3,8423,1,17,
L1APhysics,31.4,6983,1,10,
L1APhysics,31.5,12667,1,23,
L1APhysics,31.6,11284,1,25,
L1APhysics,31.7,5619,1,6,
L1APhysics,31.8,7052,1,12,
L1APhysics,31.9,9692,1,17,
L1APhysics,32,7037,1,20,
L1APhysics,32.1,6990,1,14,
L1APhysics,32.2,9830,1,20,
L1APhysics,32.3,7080,1,7,
L1APhysics,32.4,15424,1,33,
L1APhysics,32.5,5571,1,10,
L1APhysics,32.6,9749,1,22,
L1APhysics,32.7,5540,1,10,
L1APhysics,32.8,5642,1,9,
L1APhysics,32.9,9849,1,15,
L1APhysics,33,8370,1,12,
L1APhysics,33.1,7006,1,16,
L1APhysics,33.2,6969,1,11,
L1APhysics,33.3,11161,1,27,
L1APhysics,33.4,9836,1,24,
L1APhysics,33.5,6973,1,12,
L1APhysics,33.6,9943,1,19,
L1APhysics,33.7,5613,1,11,
L1APhysics,33.8,13810,1,32,
L1APhysics,33.9,16778,1,33,
L1APhysics,34,11399,1,30,
L1APhysics,34.1,11182,1,25,
L1APhysics,34.2,5846,1,19,
L1APhysics,34.3,4141,1,12,
L1APhysics,34.4,4328,1,7,
L1APhysics,34.5,9782,1,19,
L1APhysics,34.6,6920,1,21,
L1APhysics,34.7,8699,1,15,
L1APhysics,34.8,6934,1,13,
L1APhysics,34.9,5740,1,11,
L1APhysics,35,8331,1,15,
L1APhysics,35.1,5638,1,18,
L1APhysics,35.2,1324,1,6,
L1APhysics,35.9,3776,1,7,
L1APhysics,36.6,7350,1,15,
L1APhysics,36.7,6910,1,18,
L1APhysics,36.8,4244,1,8,
L1APhysics,36.9,5606,1,12,
L1APhysics,37,8293,1,25,
L1APhysics,37.1,8500,1,26,
L1APhysics,37.2,2796,1,6,
L1APhysics,37.3,8472,1,18,
L1APhysics,37.4,7001,1,18,
L1APhysics,37.5,6850,1,13,
L1APhysics,37.6,5076,1,3,
L1APhysics,37.7,4225,1,11,
L1APhysics,37.8,8339,1,20,
L1APhysics,37.9,3792,1,9,
L1APhysics,38,7116,1,22,
L1APhysics,38.1,5601,1,16,
L1APhysics,38.2,7126,1,20,
L1APhysics,38.3,6866,1,22,
L1APhysics,38.4,8335,1,9,
L1APhysics,38.5,5569,1,18,
L1APhysics,38.6,5519,1,8,
L1APhysics,38.7,5602,1,11,
L1APhysics,38.8,8399,1,19,
L1APhysics,38.9,5645,1,17,
L1APhysics,39,5650,1,17,
L1APhysics,39.1,5702,1,16,
L1APhysics,39.2,4163,1,9,
L1APhysics,39.3,7010,1,18,
L1APhysics,39.4,11170,1,33,
L1APhysics,39.5,5675,1,15,
L1APhysics,39.6,5514,1,11,
L1APhysics,39.7,6996,1,16,
L1APhysics,39.8,4103,1,11,
L1APhysics,39.9,7126,1,25,
L1APhysics,40,5711,1,23,
L1APhysics,40.1,2758,1,11,
L1APhysics,40.2,5569,1,17,
L1APhysics,40.3,6967,1,23,
L1APhysics,40.4,6884,1,17,
L1APhysics,40.5,9217,1,19,
L1APhysics,40.6,6895,1,15,
L1APhysics,40.7,2866,1,8,
L1APhysics,40.8,7056,1,25,
L1APhysics,40.9,7027,1,18,
L1APhysics,41,7026,1,14,
L1APhysics,41.1,1425,1,2,
L1APhysics,41.2,7045,1,16,
L1APhysics,41.3,1370,1,2,
L1APhysics,41.4,9874,1,31,
L1APhysics,41.5,8251,1,18,
L1APhysics,41.6,5634,1,16,
L1APhysics,41.7,6920,1,24,
L1APhysics,41.8,2800,1,12,
L1APhysics,41.9,5634,1,12,
L1APhysics,42,2878,1,13,
L1APhysics,42.1,9546,1,26,
L1APhysics,42.2,4316,1,14,
L1APhysics,42.3,4231,1,12,
L1APhysics,42.4,4182,1,11,
L1APhysics,42.5,5574,1,17,
L1APhysics,42.6,11218,1,24,
L1APhysics,42.7,5610,1,19,
L1APhysics,42.8,5580,1,15,
L1APhysics,42.9,5507,1,18,
L1APhysics,43,5534,1,10,
L1APhysics,43.1,4108,1,12,
L1APhysics,43.2,4306,1,8,
L1APhysics,43.3,6980,1,15,
L1APhysics,43.4,5562,1,21,
L1APhysics,43.5,1428,1,7,
L1APhysics,43.6,12078,1,32,
L1APhysics,43.7,4164,1,8,
L1APhysics,43.8,5517,1,14,
L1APhysics,43.9,5659,1,17,
L1APhysics,44,5544,1,13,
L1APhysics,44.1,2779,1,13,
L1APhysics,44.2,5520,1,10,
L1APhysics,44.3,4202,1,11,
L1APhysics,44.4,4251,1,15,
L1APhysics,44.5,4273,1,8,
L1APhysics,44.6,5573,1,18,
L1APhysics,44.7,5568,1,18,
L1APhysics,44.8,8421,1,20,
L1APhysics,44.9,6907,1,18,
L1APhysics,45,4135,1,12,
L1APhysics,45.1,5679,1,24,
L1APhysics,45.2,4263,1,16,
L1APhysics,45.3,4289,1,16,
L1APhysics,45.4,10822,1,44,
L1APhysics,45.5,7015,1,23,
L1APhysics,45.6,9758,1,36,
L1APhysics,45.7,8445,1,27,
L1APhysics,45.8,10748,1,37,
L1APhysics,45.9,6978,1,21,
L1APhysics,46,9735,1,31,
L1APhysics,46.1,5404,1,14,
L1APhysics,46.2,7102,1,28,
L1APhysics,46.3,9854,1,34,
L1APhysics,46.4,4183,1,8,
L1APhysics,46.5,5613,1,14,
L1APhysics,46.6,9216,1,28,
L1APhysics,46.7,4207,1,18,
L1APhysics,46.8,1300,1,6,
L1APhysics,46.9,5653,1,16,
L1APhysics,47,2730,1,6,
L1APhysics,47.1,4194,1,15,
L1APhysics,47.2,2775,1,9,
L1APhysics,47.3,2765,1,12,
L1APhysics,47.4,2823,1,13,
L1APhysics,47.5,2889,1,9,
L1APhysics,47.6,2818,1,7,
L1APhysics,47.7,2803,1,4,
L1APhysics,47.8,1463,1,12,
L1APhysics,47.9,1437,1,6,
L1APhysics,48,4253,1,21,
L1APhysics,48.1,2702,1,10,
L1APhysics,48.2,1411,1,9,
L1APhysics,48.3,2766,1,11,
L1APhysics,48.4,2780,1,13,
L1APhysics,48.5,1364,1,5,
L1APhysics,48.6,4140,1,11,
L1APhysics,48.7,4250,1,18,
L1APhysics,48.8,1349,1,2,
L1APhysics,49.1,6046,1,21,
L1APhysics,49.2,2870,1,9,
L1APhysics,49.3,8264,1,21,
L1APhysics,49.4,2840,1,12,
L1APhysics,49.5,6909,1,19,
L1APhysics,49.6,4263,1,12,
L1APhysics,49.7,2704,1,14,
L1APhysics,49.8,5526,1,15,
L1APhysics,50,1361,1,4,
L1APhysics,50.1,1378,1,1,
L1APhysics,50.2,2679,1,9,
L1APhysics,50.7,1414,1,6,
L1APhysics,50.9,2749,1,15,
L1APhysics,51,2786,1,12,
L1APhysics,51.2,1458,1,5,
L1_AlwaysTrue,-1,78716,0,0,
L1_AlwaysTrue,2.1,1421,0,0,
L1_AlwaysTrue,2.9,1425,0,0,
L1_AlwaysTrue,3.1,1432,0,0,
L1_AlwaysTrue,5,1426,0,0,
L1_AlwaysTrue,6.9,2419,0,0,
L1_AlwaysTrue,7,1416,0,0,
L1_AlwaysTrue,7.1,1409,0,0,
L1_AlwaysTrue,7.5,1523,0,0,
L1_AlwaysTrue,10.1,1409,0,0,
L1_AlwaysTrue,10.9,1442,0,0,
L1_AlwaysTrue,13.5,1436,0,0,
L1_AlwaysTrue,13.8,1373,0,0,
L1_AlwaysTrue,14.8,1308,0,0,
L1_AlwaysTrue,14.9,1429,0,0,
L1_AlwaysTrue,15.2,1377,0,0,
L1_AlwaysTrue,21.3,1367,0,0,
L1_AlwaysTrue,23.7,1436,0,0,
L1_AlwaysTrue,24.2,1393,0,0,
L1_AlwaysTrue,24.4,1359,0,0,
L1_AlwaysTrue,26.4,1377,0,0,
L1_AlwaysTrue,27.4,4193,0,0,
L1_AlwaysTrue,27.5,5554,0,0,
L1_AlwaysTrue,27.6,2780,0,0,
L1_AlwaysTrue,27.7,7015,0,0,
L1_AlwaysTrue,27.8,8345,0,0,
L1_AlwaysTrue,27.9,9723,0,0,
L1_AlwaysTrue,28,19631,0,0,
L1_AlwaysTrue,28.1,9975,0,0,
L1_AlwaysTrue,28.2,7007,0,0,
L1_AlwaysTrue,28.3,11129,0,0,
L1_AlwaysTrue,28.4,9834,0,0,
L1_AlwaysTrue,28.5,8522,0,0,
L1_AlwaysTrue,28.6,5516,0,0,
L1_AlwaysTrue,28.7,9826,0,0,
L1_AlwaysTrue,28.8,12631,0,0,
L1_AlwaysTrue,28.9,8449,0,0,
L1_AlwaysTrue,29,9881,0,0,
L1_AlwaysTrue,29.1,6950,0,0,
L1_AlwaysTrue,29.2,9727,0,0,
L1_AlwaysTrue,29.3,7102,0,0,
L1_AlwaysTrue,29.4,7072,0,0,
L1_AlwaysTrue,29.5,4110,0,0,
L1_AlwaysTrue,29.6,8638,0,0,
L1_AlwaysTrue,29.7,11209,0,0,
L1_AlwaysTrue,29.8,19536,0,0,
L1_AlwaysTrue,29.9,8522,0,0,
L1_AlwaysTrue,30,5640,0,0,
L1_AlwaysTrue,30.1,9812,0,0,
L1_AlwaysTrue,30.2,8319,0,0,
L1_AlwaysTrue,30.3,7035,0,0,
L1_AlwaysTrue,30.4,8257,0,0,
L1_AlwaysTrue,30.5,8511,0,0,
L1_AlwaysTrue,30.6,12709,0,0,
L1_AlwaysTrue,30.7,1423,0,0,
L1_AlwaysTrue,30.8,8877,0,0,
L1_AlwaysTrue,30.9,8392,0,0,
L1_AlwaysTrue,31,8466,0,0,
L1_AlwaysTrue,31.1,6868,0,0,
L1_AlwaysTrue,31.2,7029,0,0,
L1_AlwaysTrue,31.3,8423,0,0,
L1_AlwaysTrue,31.4,6983,0,0,
L1_AlwaysTrue,31.5,12667,0,0,
L1_AlwaysTrue,31.6,11284,0,0,
L1_AlwaysTrue,31.7,5619,0,0,
L1_AlwaysTrue,31.8,7052,0,0,
L1_AlwaysTrue,31.9,9692,0,0,
L1_AlwaysTrue,32,7037,0,0,
L1_AlwaysTrue,32.1,6990,0,0,
L1_AlwaysTrue,32.2,9830,0,0,
L1_AlwaysTrue,32.3,7080,0,0,
L1_AlwaysTrue,32.4,15424,0,0,
L1_AlwaysTrue,32.5,5571,0,0,
L1_AlwaysTrue,32.6,9749,0,0,
L1_AlwaysTrue,32.7,5540,0,0,
L1_AlwaysTrue,32.8,5642,0,0,
L1_AlwaysTrue,32.9,9849,0,0,
L1_AlwaysTrue,33,8370,0,0,
L1_AlwaysTrue,33.1,7006,0,0,
L1_AlwaysTrue,33.2,6969,0,0,
L1_AlwaysTrue,33.3,11161,0,0,
L1_AlwaysTrue,33.4,9836,0,0,
L1_AlwaysTrue,33.5,6973,0,0,
L1_AlwaysTrue,33.6,9943,0,0,
L1_AlwaysTrue,33.7,5613,0,0,
L1_AlwaysTrue,33.8,13810,0,0,
L1_AlwaysTrue,33.9,16778,0,0,
L1_AlwaysTrue,34,11399,0,0,
L1_AlwaysTrue,34.1,11182,0,0,
L1_AlwaysTrue,34.2,5846,0,0,
L1_AlwaysTrue,34.3,4141,0,0,
L1_AlwaysTrue,34.4,4328,0,0,
L1_AlwaysTrue,34.5,9782,0,0,
L1_AlwaysTrue,34.6,6920,0,0,
L1_AlwaysTrue,34.7,8699,0,0,
L1_AlwaysTrue,34.8,6934,0,0,
L1_AlwaysTrue,34.9,5740,0,0,
L1_AlwaysTrue,35,8331,0,0,
L1_AlwaysTrue,35.1,5638,0,0,
L1_AlwaysTrue,35.2,1324,0,0,
L1_AlwaysTrue,35.9,3776,0,0,
L1_AlwaysTrue,36.6,7350,0,0,
L1_AlwaysTrue,36.7,6910,0,0,
L1_AlwaysTrue,36.8,4244,0,0,
L1_AlwaysTrue,36.9,5606,0,0,
L1_AlwaysTrue,37,8293,0,0,
L1_AlwaysTrue,37.1,8500,0,0,
L1_AlwaysTrue,37.2,2796,0,0,
L1_AlwaysTrue,37.3,8472,0,0,
L1_AlwaysTrue,37.4,7001,0,0,
L1_AlwaysTrue,37.5,6850,0,0,
L1_AlwaysTrue,37.6,5076,0,0,
L1_AlwaysTrue,37.7,4225,0,0,
L1_AlwaysTrue,37.8,8339,0,0,
L1_AlwaysTrue,37.9,3792,0,0,
L1_AlwaysTrue,38,7116,0,0,
L1_AlwaysTrue,38.1,5601,0,0,
L1_AlwaysTrue,38.2,7126,0,0,
L1_AlwaysTrue,38.3,6866,0,0,
L1_AlwaysTrue,38.4,8335,0,0,
L1_AlwaysTrue,38.5,5569,0,0,
L1_AlwaysTrue,38.6,5519,0,0,
L1_AlwaysTrue,38.7,5602,0,0,
L1_AlwaysTrue,38.8,8399,0,0,
L1_AlwaysTrue,38.9,5645,0,0,
L1_AlwaysTrue,39,5650,0,0,
L1_AlwaysTrue,39.1,5702,0,0,
L1_AlwaysTrue,39.2,4163,0,0,
L1_AlwaysTrue,39.3,7010,0,0,
L1_AlwaysTrue,39.4,11170,0,0,
L1_AlwaysTrue,39.5,5675,0,0,
L1_AlwaysTrue,39.6,5514,0,0,
L1_AlwaysTrue,39.7,6996,0,0,
L1_AlwaysTrue,39.8,4103,0,0,
L1_AlwaysTrue,39.9,7126,0,0,
L1_AlwaysTrue,40,5711,0,0,
L1_AlwaysTrue,40.1,2758,0,0,
L1_AlwaysTrue,40.2,5569,0,0,
L1_AlwaysTrue,40.3,6967,0,0,
L1_AlwaysTrue,40.4,6884,0,0,
L1_AlwaysTrue,40.5,9217,0,0,
L1_AlwaysTrue,40.6,6895,0,0,
L1_AlwaysTrue,40.7,2866,0,0,
L1_AlwaysTrue,40.8,7056,0,0,
L1_AlwaysTrue,40.9,7027,0,0,
L1_AlwaysTrue,41,7026,0,0,
L1_AlwaysTrue,41.1,1425,0,0,
L1_AlwaysTrue,41.2,7045,0,0,
L1_AlwaysTrue,41.3,1370,0,0,
L1_AlwaysTrue,41.4,9874,0,0,
L1_AlwaysTrue,41.5,8251,0,0,
L1_AlwaysTrue,41.6,5634,0,0,
L1_AlwaysTrue,41.7,6920,0,0,
L1_AlwaysTrue,41.8,2800,0,0,
L1_AlwaysTrue,41.9,5634,0,0,
L1_AlwaysTrue,42,2878,0,0,
L1_AlwaysTrue,42.1,9546,0,0,
L1_AlwaysTrue,42.2,4316,0,0,
L1_AlwaysTrue,42.3,4231,0,0,
L1_AlwaysTrue,42.4,4182,0,0,
L1_AlwaysTrue,42.5,5574,0,0,
L1_AlwaysTrue,42.6,11218,0,0,
L1_AlwaysTrue,42.7,5610,0,0,
L1_AlwaysTrue,42.8,5580,0,0,
L1_AlwaysTrue,42.9,5507,0,0,
L1_AlwaysTrue,43,5534,0,0,
L1_AlwaysTrue,43.1,4108,0,0,
L1_AlwaysTrue,43.2,4306,0,0,
L1_AlwaysTrue,43.3,6980,0,0,
L1_AlwaysTrue,43.4,5562,0,0,
L1_AlwaysTrue,43.5,1428,0,0,
L1_AlwaysTrue,43.6,12078,0,0,
L1_AlwaysTrue,43.7,4164,0,0,
L1_AlwaysTrue,43.8,5517,0,0,
L1_AlwaysTrue,43.9,5659,0,0,
L1_AlwaysTrue,44,5544,0,0,
L1_AlwaysTrue,44.1,2779,0,0,
L1_AlwaysTrue,44.2,5520,0,0,
L1_AlwaysTrue,44.3,4202,0,0,
L1_AlwaysTrue,44.4,4251,0,0,
L1_AlwaysTrue,44.5,4273,0,0,
L1_AlwaysTrue,44.6,5573,0,0,
L1_AlwaysTrue,44.7,5568,0,0,
L1_AlwaysTrue,44.8,8421,0,0,
L1_AlwaysTrue,44.9,6907,0,0,
L1_AlwaysTrue,45,4135,0,0,
L1_AlwaysTrue,45.1,5679,0,0,
L1_AlwaysTrue,45.2,4263,0,0,
L1_AlwaysTrue,45.3,4289,0,0,
L1_AlwaysTrue,45.4,10822,0,0,
L1_AlwaysTrue,45.5,7015,0,0,
L1_AlwaysTrue,45.6,9758,0,0,
L1_AlwaysTrue,45.7,8445,0,0,
L1_AlwaysTrue,45.8,10748,0,0,
L1_AlwaysTrue,45.9,6978,0,0,
L1_AlwaysTrue,46,9735,0,0,
L1_AlwaysTrue,46.1,5404,0,0,
L1_AlwaysTrue,46.2,7102,0,0,
L1_AlwaysTrue,46.3,9854,0,0,
L1_AlwaysTrue,46.4,4183,0,0,
L1_AlwaysTrue,46.5,5613,0,0,
L1_AlwaysTrue,46.6,9216,0,0,
L1_AlwaysTrue,46.7,4207,0,0,
L1_AlwaysTrue,46.8,1300,0,0,
L1_AlwaysTrue,46.9,5653,0,0,
L1_AlwaysTrue,47,2730,0,0,
L1_AlwaysTrue,47.1,4194,0,0,
L1_AlwaysTrue,47.2,2775,0,0,
L1_AlwaysTrue,47.3,2765,0,0,
L1_AlwaysTrue,47.4,2823,0,0,
L1_AlwaysTrue,47.5,2889,0,0,
L1_AlwaysTrue,47.6,2818,0,0,
L1_AlwaysTrue,47.7,2803,0,0,
L1_AlwaysTrue,47.8,1463,0,0,
L1_AlwaysTrue,47.9,1437,0,0,
L1_AlwaysTrue,48,4253,0,0,
L1_AlwaysTrue,48.1,2702,0,0,
L1_AlwaysTrue,48.2,1411,0,0,
L1_AlwaysTrue,48.3,2766,0,0,
L1_AlwaysTrue,48.4,2780,0,0,
L1_AlwaysTrue,48.5,1364,0,0,
L1_AlwaysTrue,48.6,4140,0,0,
L1_AlwaysTrue,48.7,4250,0,0,
L1_AlwaysTrue,48.8,1349,0,0,
L1_AlwaysTrue,49.1,6046,0,0,
L1_AlwaysTrue,49.2,2870,0,0,
L1_AlwaysTrue,49.3,8264,0,0,
L1_AlwaysTrue,49.4,2840,0,0,
L1_AlwaysTrue,49.5,6909,0,0,
L1_AlwaysTrue,49.6,4263,0,0,
L1_AlwaysTrue,49.7,2704,0,0,
L1_AlwaysTrue,49.8,5526,0,0,
L1_AlwaysTrue,50,1361,0,0,
L1_AlwaysTrue,50.1,1378,0,0,
L1_AlwaysTrue,50.2,2679,0,0,
L1_AlwaysTrue,50.7,1414,0,0,
L1_AlwaysTrue,50.9,2749,0,0,
L1_AlwaysTrue,51,2786,0,0,
L1_AlwaysTrue,51.1,130,0,0,
L1_AlwaysTrue,51.2,1458,0,0,
L1_BPTX_AND_Ref1_VME,-1,78716,0,0,
