L1Bit,L1SeedName,pre-scale0,rate0,error_rate0,pure0,propotional0,Type,PAG,Comment
194,L1_SingleIsoEG32er2p5,1,-nan,-nan,-nan,-nan,
195,L1_SingleIsoEG32er2p1,1,-nan,-nan,-nan,-nan,
196,L1_SingleIsoEG34er2p5,1,-nan,-nan,-nan,-nan,
197,L1_IsoEG32er2p5_Mt40,1,-nan,-nan,-nan,-nan,
198,L1_IsoEG32er2p5_Mt44,1,-nan,-nan,-nan,-nan,
199,L1_IsoEG32er2p5_Mt48,1,-nan,-nan,-nan,-nan,
205,L1_DoubleEG_15_10_er2p5,0,-nan,-nan,-nan,-nan,
206,L1_DoubleEG_20_10_er2p5,0,-nan,-nan,-nan,-nan,
207,L1_DoubleEG_22_10_er2p5,0,-nan,-nan,-nan,-nan,
208,L1_DoubleEG_25_12_er2p5,1,-nan,-nan,-nan,-nan,
209,L1_DoubleEG_25_14_er2p5,1,-nan,-nan,-nan,-nan,
210,L1_DoubleEG_27_14_er2p5,1,-nan,-nan,-nan,-nan,
212,L1_DoubleEG_LooseIso20_10_er2p5,0,-nan,-nan,-nan,-nan,
213,L1_DoubleEG_LooseIso22_10_er2p5,0,-nan,-nan,-nan,-nan,
214,L1_DoubleEG_LooseIso22_12_er2p5,1,-nan,-nan,-nan,-nan,
215,L1_DoubleEG_LooseIso25_12_er2p5,1,-nan,-nan,-nan,-nan,
217,L1_DoubleLooseIsoEG22er2p1,1,-nan,-nan,-nan,-nan,
218,L1_DoubleLooseIsoEG24er2p1,1,-nan,-nan,-nan,-nan,
224,L1_TripleEG_16_12_8_er2p5,0,-nan,-nan,-nan,-nan,
225,L1_TripleEG_16_15_8_er2p5,0,-nan,-nan,-nan,-nan,
226,L1_TripleEG_18_17_8_er2p5,1,-nan,-nan,-nan,-nan,
227,L1_TripleEG_18_18_12_er2p5,1,-nan,-nan,-nan,-nan,
228,L1_TripleEG16er2p5,1,-nan,-nan,-nan,-nan,
234,L1_LooseIsoEG26er2p1_Jet34er2p5_dR_Min0p3,0,-nan,-nan,-nan,-nan,
235,L1_LooseIsoEG28er2p1_Jet34er2p5_dR_Min0p3,1,-nan,-nan,-nan,-nan,
236,L1_LooseIsoEG30er2p1_Jet34er2p5_dR_Min0p3,1,-nan,-nan,-nan,-nan,
238,L1_LooseIsoEG24er2p1_HTT100er,0,-nan,-nan,-nan,-nan,
239,L1_LooseIsoEG26er2p1_HTT100er,1,-nan,-nan,-nan,-nan,
240,L1_LooseIsoEG28er2p1_HTT100er,1,-nan,-nan,-nan,-nan,
241,L1_LooseIsoEG30er2p1_HTT100er,1,-nan,-nan,-nan,-nan,
247,L1_DoubleEG8er2p5_HTT260er,0,-nan,-nan,-nan,-nan,
248,L1_DoubleEG8er2p5_HTT280er,0,-nan,-nan,-nan,-nan,
249,L1_DoubleEG8er2p5_HTT300er,1,-nan,-nan,-nan,-nan,
250,L1_DoubleEG8er2p5_HTT320er,1,-nan,-nan,-nan,-nan,
251,L1_DoubleEG8er2p5_HTT340er,1,-nan,-nan,-nan,-nan,
257,L1_LooseIsoEG22er2p1_IsoTau26er2p1_dR_Min0p3,1,-nan,-nan,-nan,-nan,
258,L1_LooseIsoEG24er2p1_IsoTau27er2p1_dR_Min0p3,1,-nan,-nan,-nan,-nan,
259,L1_LooseIsoEG22er2p1_Tau70er2p1_dR_Min0p3,1,-nan,-nan,-nan,-nan,
264,L1_SingleTau120er2p1,1,-nan,-nan,-nan,-nan,
265,L1_SingleTau130er2p1,1,-nan,-nan,-nan,-nan,
267,L1_DoubleTau70er2p1,1,-nan,-nan,-nan,-nan,
269,L1_DoubleIsoTau28er2p1,0,-nan,-nan,-nan,-nan,
270,L1_DoubleIsoTau30er2p1,0,-nan,-nan,-nan,-nan,
271,L1_DoubleIsoTau32er2p1,1,-nan,-nan,-nan,-nan,
272,L1_DoubleIsoTau34er2p1,1,-nan,-nan,-nan,-nan,
273,L1_DoubleIsoTau36er2p1,1,-nan,-nan,-nan,-nan,
274,L1_DoubleIsoTau28er2p1_Mass_Max90,0,-nan,-nan,-nan,-nan,
275,L1_DoubleIsoTau28er2p1_Mass_Max80,0,-nan,-nan,-nan,-nan,
276,L1_DoubleIsoTau30er2p1_Mass_Max90,0,-nan,-nan,-nan,-nan,
277,L1_DoubleIsoTau30er2p1_Mass_Max80,0,-nan,-nan,-nan,-nan,
279,L1_Mu18er2p1_Tau24er2p1,1,-nan,-nan,-nan,-nan,
280,L1_Mu18er2p1_Tau26er2p1,1,-nan,-nan,-nan,-nan,
282,L1_Mu22er2p1_IsoTau28er2p1,0,-nan,-nan,-nan,-nan,
283,L1_Mu22er2p1_IsoTau30er2p1,0,-nan,-nan,-nan,-nan,
284,L1_Mu22er2p1_IsoTau32er2p1,1,-nan,-nan,-nan,-nan,
285,L1_Mu22er2p1_IsoTau34er2p1,1,-nan,-nan,-nan,-nan,
286,L1_Mu22er2p1_IsoTau36er2p1,1,-nan,-nan,-nan,-nan,
287,L1_Mu22er2p1_IsoTau40er2p1,1,-nan,-nan,-nan,-nan,
289,L1_Mu22er2p1_Tau70er2p1,1,-nan,-nan,-nan,-nan,
291,L1_IsoTau40er2p1_ETMHF80,0,-nan,-nan,-nan,-nan,
292,L1_IsoTau40er2p1_ETMHF90,1,-nan,-nan,-nan,-nan,
293,L1_IsoTau40er2p1_ETMHF100,1,-nan,-nan,-nan,-nan,
294,L1_IsoTau40er2p1_ETMHF110,1,-nan,-nan,-nan,-nan,
298,L1_QuadJet36er2p5_IsoTau52er2p1,190,-nan,-nan,-nan,-nan,
309,L1_SingleJet35,64000,-nan,-nan,-nan,-nan,
310,L1_SingleJet60,17000,-nan,-nan,-nan,-nan,
311,L1_SingleJet90,1500,-nan,-nan,-nan,-nan,
312,L1_SingleJet120,350,-nan,-nan,-nan,-nan,
313,L1_SingleJet180,1,-nan,-nan,-nan,-nan,
314,L1_SingleJet200,1,-nan,-nan,-nan,-nan,
316,L1_SingleJet35er2p5,0,-nan,-nan,-nan,-nan,
317,L1_SingleJet60er2p5,0,-nan,-nan,-nan,-nan,
318,L1_SingleJet90er2p5,0,-nan,-nan,-nan,-nan,
319,L1_SingleJet120er2p5,0,-nan,-nan,-nan,-nan,
320,L1_SingleJet140er2p5,0,-nan,-nan,-nan,-nan,
321,L1_SingleJet160er2p5,0,-nan,-nan,-nan,-nan,
322,L1_SingleJet180er2p5,1,-nan,-nan,-nan,-nan,
324,L1_SingleJet35_FWD3p0,103000,-nan,-nan,-nan,-nan,
325,L1_SingleJet60_FWD3p0,770,-nan,-nan,-nan,-nan,
326,L1_SingleJet90_FWD3p0,250,-nan,-nan,-nan,-nan,
327,L1_SingleJet120_FWD3p0,40,-nan,-nan,-nan,-nan,
329,L1_SingleJet8erHE,0,-nan,-nan,-nan,-nan,
330,L1_SingleJet10erHE,0,-nan,-nan,-nan,-nan,
331,L1_SingleJet12erHE,0,-nan,-nan,-nan,-nan,
332,L1_SingleJet140er2p5_ETMHF70,0,-nan,-nan,-nan,-nan,
333,L1_SingleJet140er2p5_ETMHF80,0,-nan,-nan,-nan,-nan,
334,L1_SingleJet140er2p5_ETMHF90,0,-nan,-nan,-nan,-nan,
340,L1_DoubleJet40er2p5,8400,-nan,-nan,-nan,-nan,
341,L1_DoubleJet100er2p5,170,-nan,-nan,-nan,-nan,
342,L1_DoubleJet120er2p5,70,-nan,-nan,-nan,-nan,
343,L1_DoubleJet150er2p5,1,-nan,-nan,-nan,-nan,
345,L1_DoubleJet100er2p3_dEta_Max1p6,0,-nan,-nan,-nan,-nan,
346,L1_DoubleJet112er2p3_dEta_Max1p6,1,-nan,-nan,-nan,-nan,
348,L1_DoubleJet30er2p5_Mass_Min150_dEta_Max1p5,0,-nan,-nan,-nan,-nan,
349,L1_DoubleJet30er2p5_Mass_Min200_dEta_Max1p5,0,-nan,-nan,-nan,-nan,
350,L1_DoubleJet30er2p5_Mass_Min250_dEta_Max1p5,0,-nan,-nan,-nan,-nan,
351,L1_DoubleJet30er2p5_Mass_Min300_dEta_Max1p5,1,-nan,-nan,-nan,-nan,
352,L1_DoubleJet30er2p5_Mass_Min330_dEta_Max1p5,1,-nan,-nan,-nan,-nan,
353,L1_DoubleJet30er2p5_Mass_Min360_dEta_Max1p5,1,-nan,-nan,-nan,-nan,
355,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620,0,-nan,-nan,-nan,-nan,
356,L1_DoubleJet_100_30_DoubleJet30_Mass_Min620,0,-nan,-nan,-nan,-nan,
357,L1_DoubleJet_110_35_DoubleJet35_Mass_Min620,1,-nan,-nan,-nan,-nan,
358,L1_DoubleJet_115_40_DoubleJet40_Mass_Min620,1,-nan,-nan,-nan,-nan,
359,L1_DoubleJet_120_45_DoubleJet45_Mass_Min620,1,-nan,-nan,-nan,-nan,
360,L1_DoubleJet_115_40_DoubleJet40_Mass_Min620_Jet60TT28,1,-nan,-nan,-nan,-nan,
361,L1_DoubleJet_120_45_DoubleJet45_Mass_Min620_Jet60TT28,1,-nan,-nan,-nan,-nan,
363,L1_DoubleJet35_Mass_Min450_IsoTau45_RmOvlp,0,-nan,-nan,-nan,-nan,
364,L1_DoubleJet_80_30_Mass_Min420_IsoTau40_RmOvlp,0,-nan,-nan,-nan,-nan,
365,L1_DoubleJet_80_30_Mass_Min420_Mu8,0,-nan,-nan,-nan,-nan,
366,L1_DoubleJet_80_30_Mass_Min420_DoubleMu0_SQ,0,-nan,-nan,-nan,-nan,
372,L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,1,-nan,-nan,-nan,-nan,
373,L1_TripleJet_100_80_70_DoubleJet_80_70_er2p5,1,-nan,-nan,-nan,-nan,
374,L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,1,-nan,-nan,-nan,-nan,
376,L1_QuadJet_95_75_65_20_DoubleJet_75_65_er2p5_Jet20_FWD3p0,1,-nan,-nan,-nan,-nan,
382,L1_QuadJet60er2p5,0,-nan,-nan,-nan,-nan,
384,L1_HTT280er_QuadJet_70_55_40_35_er2p4,0,-nan,-nan,-nan,-nan,
385,L1_HTT320er_QuadJet_70_55_40_40_er2p4,1,-nan,-nan,-nan,-nan,
386,L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3,1,-nan,-nan,-nan,-nan,
387,L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3,1,-nan,-nan,-nan,-nan,
398,L1_HTT120er,11400,-nan,-nan,-nan,-nan,
399,L1_HTT160er,4100,-nan,-nan,-nan,-nan,
400,L1_HTT200er,1600,-nan,-nan,-nan,-nan,
401,L1_HTT255er,500,-nan,-nan,-nan,-nan,
402,L1_HTT280er,0,-nan,-nan,-nan,-nan,
403,L1_HTT320er,0,-nan,-nan,-nan,-nan,
404,L1_HTT360er,1,-nan,-nan,-nan,-nan,
405,L1_HTT400er,1,-nan,-nan,-nan,-nan,
406,L1_HTT450er,1,-nan,-nan,-nan,-nan,
410,L1_ETT1200,0,-nan,-nan,-nan,-nan,
411,L1_ETT1600,0,-nan,-nan,-nan,-nan,
412,L1_ETT2000,1,-nan,-nan,-nan,-nan,
416,L1_ETM120,0,-nan,-nan,-nan,-nan,
417,L1_ETM150,1,-nan,-nan,-nan,-nan,
421,L1_ETMHF100,1,-nan,-nan,-nan,-nan,
422,L1_ETMHF110,1,-nan,-nan,-nan,-nan,
423,L1_ETMHF120,1,-nan,-nan,-nan,-nan,
424,L1_ETMHF130,1,-nan,-nan,-nan,-nan,
425,L1_ETMHF140,1,-nan,-nan,-nan,-nan,
426,L1_ETMHF150,1,-nan,-nan,-nan,-nan,
428,L1_ETMHF90_HTT60er,0,-nan,-nan,-nan,-nan,
429,L1_ETMHF100_HTT60er,1,-nan,-nan,-nan,-nan,
430,L1_ETMHF110_HTT60er,1,-nan,-nan,-nan,-nan,
431,L1_ETMHF120_HTT60er,1,-nan,-nan,-nan,-nan,
432,L1_ETMHF130_HTT60er,1,-nan,-nan,-nan,-nan,
443,L1_ETMHF120_NotSecondBunchInTrain,0,-nan,-nan,-nan,-nan,
444,L1_ETMHF110_HTT60er_NotSecondBunchInTrain,0,-nan,-nan,-nan,-nan,
458,L1_AlwaysTrue,0,-nan,-nan,-nan,-nan,
459,L1_ZeroBias,17881,-nan,-nan,-nan,-nan,
460,L1_ZeroBias_copy,0,-nan,-nan,-nan,-nan,
461,L1_MinimumBiasHF0_AND_BptxAND,0,-nan,-nan,-nan,-nan,
463,L1_NotBptxOR,0,-nan,-nan,-nan,-nan,
464,L1_BptxOR,0,-nan,-nan,-nan,-nan,
465,L1_BptxXOR,0,-nan,-nan,-nan,-nan,
466,L1_BptxPlus,0,-nan,-nan,-nan,-nan,
467,L1_BptxMinus,0,-nan,-nan,-nan,-nan,
468,L1_UnpairedBunchBptxPlus,0,-nan,-nan,-nan,-nan,
469,L1_UnpairedBunchBptxMinus,0,-nan,-nan,-nan,-nan,
471,L1_IsolatedBunch,110,-nan,-nan,-nan,-nan,
472,L1_FirstBunchBeforeTrain,269167,-nan,-nan,-nan,-nan,
473,L1_FirstBunchInTrain,269167,-nan,-nan,-nan,-nan,
474,L1_SecondBunchInTrain,0,-nan,-nan,-nan,-nan,
475,L1_SecondLastBunchInTrain,0,-nan,-nan,-nan,-nan,
476,L1_LastBunchInTrain,0,-nan,-nan,-nan,-nan,
477,L1_FirstBunchAfterTrain,269167,-nan,-nan,-nan,-nan,
478,L1_LastCollisionInTrain,269167,-nan,-nan,-nan,-nan,
479,L1_FirstCollisionInTrain,269167,-nan,-nan,-nan,-nan,
480,L1_FirstCollisionInOrbit,1103,-nan,-nan,-nan,-nan,
482,L1_BPTX_NotOR_VME,0,-nan,-nan,-nan,-nan,
483,L1_BPTX_OR_Ref3_VME,0,-nan,-nan,-nan,-nan,
484,L1_BPTX_OR_Ref4_VME,0,-nan,-nan,-nan,-nan,
485,L1_BPTX_RefAND_VME,0,-nan,-nan,-nan,-nan,
486,L1_BPTX_AND_Ref1_VME,0,-nan,-nan,-nan,-nan,
487,L1_BPTX_AND_Ref3_VME,0,-nan,-nan,-nan,-nan,
488,L1_BPTX_AND_Ref4_VME,0,-nan,-nan,-nan,-nan,
489,L1_BPTX_BeamGas_Ref1_VME,0,-nan,-nan,-nan,-nan,
490,L1_BPTX_BeamGas_Ref2_VME,0,-nan,-nan,-nan,-nan,
491,L1_BPTX_BeamGas_B1_VME,0,-nan,-nan,-nan,-nan,
492,L1_BPTX_BeamGas_B2_VME,0,-nan,-nan,-nan,-nan,
494,L1_CDC_SingleMu_3_er1p2_TOP120_DPHI2p618_3p142,6,-nan,-nan,-nan,-nan,
500,L1_HCAL_LaserMon_Trig,0,-nan,-nan,-nan,-nan,
501,L1_HCAL_LaserMon_Veto,0,-nan,-nan,-nan,-nan,
503,L1_TOTEM_1,0,-nan,-nan,-nan,-nan,
504,L1_TOTEM_2,0,-nan,-nan,-nan,-nan,
505,L1_TOTEM_3,0,-nan,-nan,-nan,-nan,
506,L1_TOTEM_4,0,-nan,-nan,-nan,-nan,



9999,Total rate,1,-nan,-nan,-nan,-nan,
